,tweet_id,created_at,user,location,text
268,'1129128355004129281,2019-05-16 20:55:52,KohlerRonan,"Danbury, CT / New York, NY",What a beautiful day for the opening of the new Statue of Liberty Museum! We are honored to have worked with… https://t.co/AZcM0tqJqG
269,'1129125917316374533,2019-05-16 20:46:11,awesomeiswater,"Paramus, NJ",@brian4NY @NBCNewYork @Scott__Shanker @gothamwhale @belmardays Could you get a better day to celebrate the lady! #StatueofLibertyMuseum
270,'1129118019727384579,2019-05-16 20:14:48,Writing_Destiny,❤ Renaissance Woman. NYC,Watch Video | Mayor #BilldeBlasio Delivers Remarks at #StatueOfLiberty Museum Dedication https://t.co/7PAOIh6o0T… https://t.co/PrQVfdxaal
271,'1129114553709727745,2019-05-16 20:01:02,Writing_Destiny,❤ Renaissance Woman. NYC,Watch Video | Inside the opening of the new #StatueOfLiberty Museum | GMA https://t.co/wEtggnJztp  @GMA @ABC @StatueEllisNPS
272,'1129114057842319361,2019-05-16 19:59:03,Writing_Destiny,❤ Renaissance Woman. NYC,"The #StatueOfLiberty Museum Debuts With #Oprah, #SethMeyers, and #DVF https://t.co/WnlxIt0PJZ via @VogueMagazine… https://t.co/jlH6bSAgyr"
273,'1129113458014920709,2019-05-16 19:56:40,YachtingMag,"Newport, Rhode Island",The @Azimut_Yachts Magellano 66 with a great view of Lady Liberty! #yacht #yachts #yachting #NYC #StatueofLiberty https://t.co/Cpw1wBN62F
274,'1129112810527559680,2019-05-16 19:54:06,JSavoly,Right behind you ,#RacistTrump skips #StatueofLiberty museum opening that celebrates immigrants https://t.co/yvIGfcFjWu
275,'1129111591562170368,2019-05-16 19:49:15,Writing_Destiny,❤ Renaissance Woman. NYC,New York Times | New #StatueOfLiberty Museum Illuminates a Forgotten History https://t.co/dTCXmOuhaC @NYTimes… https://t.co/6rlMGVtnW6
276,'1129111194063781891,2019-05-16 19:47:41,DiversifiedUS,"Kenilworth, NJ","An exciting day for Diversified as the #StatueofLiberty Museum is unveiled! Years of thoughtful design, expert impl… https://t.co/pkHjQPmURN"
277,'1129108569012482049,2019-05-16 19:37:15,k72ndst,"Upper West Side, New York City",I got a sneak peek of #StatueOfLibertyMuseum peep my pix &amp; videos. Included #WWI 77th Division Doughboy helmet 🇺🇸 🗽… https://t.co/RomVkDDSvY
278,'1129103421162872832,2019-05-16 19:16:47,MaxFromKendall,"Miami, Florida","Disgusting full throated, unfair, no hearted #ImmigrationReform @realDonaldTrump spewed out as well as those who cl… https://t.co/pBlEeygMbK"
279,'1129099775834492928,2019-05-16 19:02:18,StatueEllisNPS,"Liberty & Ellis Islands, NY/NJ",The #StatueofLibertyMuseum is now open!  A huge thank you to our Park Partner!  The Statue of Liberty-Ellis Island… https://t.co/SIUmXHT8ED
280,'1129099359327576064,2019-05-16 19:00:39,StatueEllisFdn,"New York, NY USA",First visitors explore the new #StatueofLibertyMuseum which opened today at noon. No tickets are needed and the mus… https://t.co/FNMAmBzCbU
281,'1129097761222209543,2019-05-16 18:54:18,StatueEllisFdn,"New York, NY USA","The press gathers to hear speakers, including our CEO Stephen Briganti, at this morning's dedication ceremony of th… https://t.co/qs4eFGesZL"
282,'1129097543256891392,2019-05-16 18:53:26,StefanDavisActs,Birmingham ,"2007 #throwbackthursday

#Checkthedate

LoL good times #statueofliberty #ellisisland #NewYork .
.
.
.
.… https://t.co/Sca4ruEVt7"
283,'1129097409131368448,2019-05-16 18:52:54,ElPerezOso11,"Wheaton, MD","""we discriminate against brilliance"" says @realDonaldTrump the dumbest President we've ever had. 
#showusyourgrades… https://t.co/RfYbXd9Ghi"
284,'1129097182806724614,2019-05-16 18:52:00,Writing_Destiny,❤ Renaissance Woman. NYC,"At the #StatueOfLiberty, my dad’s being honored with a Liberty Star as part of the new museum’s opening. When he ca… https://t.co/LoREHXPlug"
285,'1129097071619989505,2019-05-16 18:51:34,ETCanada,Canada,"""Freedom is for everyone"": @Oprah speaks at the opening night celebration of the #StatueOfLibertyMuseum hosted by… https://t.co/ZzxrJuT2gR"
286,'1129095669560614918,2019-05-16 18:45:59,MLossl,UK,Iconic views from the Staten Island Ferry. The best free ride in town. #photography #newyork #statenislandferry… https://t.co/J04ClryMX5
287,'1129095223445991424,2019-05-16 18:44:13,StatueEllisFdn,"New York, NY USA",@Gov_Island @StatueEllisNPS @timothyschenck We hope to see you soon at the #StatueofLibertyMuseum!
288,'1129094761799856128,2019-05-16 18:42:23,nowaydonnay,,@ABC Under this new law would the president's in-laws have been able to come here from Slovenia and get their citiz… https://t.co/6XTAcQ1kkQ
289,'1129094674893950977,2019-05-16 18:42:02,ETCanada,Canada,".@Oprah celebrates the opening of the #StatueofLibertyMuseum on Ellis Island, plus more star spotting… https://t.co/w1MiyOtC29"
290,'1129092432891486208,2019-05-16 18:33:08,MinnieMaxPugs,"Menlo Park, CA","Posing with Miss Liberty in 2017.
(It's actually bigger than it looks here.) 🤪❤️💚
#ThrowbackThursday… https://t.co/WrbNzyBc9x"
291,'1129088062674354177,2019-05-16 18:15:46,gillibrandny,New York,The Statue of Liberty promises an America defined by hope and refuge for all in need. This is the founding principl… https://t.co/E9xCGcrYej
292,'1129085069388386310,2019-05-16 18:03:52,Gov_Island,"Governors Island, New York",Congratulations to @StatueEllisNPS and @StatueEllisFdn on today’s opening of the new #StatueofLibertyMuseum from yo… https://t.co/hV36CZYKek
293,'1129081890609205248,2019-05-16 17:51:14,StatueEllisFdn,"New York, NY USA",@ESIDesign @StatueEllisNPS It was a pleasure working alongside @ESIDesign on the #StatueofLibertyMuseum!
294,'1129081632365928448,2019-05-16 17:50:13,mOppenheimTV,San Francisco,#NEWS: New #museum to open on the same island as the #StatueofLiberty https://t.co/YusZUNSNKZ
295,'1129080358811648005,2019-05-16 17:45:09,BEStructuralPC,"Wormleysburg, PA","Let's just take a moment to appreciate one of the greatest engineering achievements of all time. 
#StatueOfLiberty… https://t.co/CFy2ARvDol"
296,'1129077086600204293,2019-05-16 17:32:09,ESIDesign,"New York, NY","Farewell dear #LadyLiberty - we hope you +!your visitors love your brand new #StatueOfLibertyMuseum!  
We are honor… https://t.co/HEG7yvhA6e"
297,'1129076885470814208,2019-05-16 17:31:21,flats1960,"Massachusetts, USA",@robinskyleigh @fbg0811 We should just give back the #StatueofLiberty. We are unworthy. #shameful
298,'1129076069762588672,2019-05-16 17:28:06,ithacamcg,"Ithaca, New York",The #statueoflibertymuseum officially opened today. What a treat to have served on the History Advisory Committee a… https://t.co/jl0Auy30l2
299,'1129075539292119040,2019-05-16 17:26:00,NYCONLY,NEW YORK CITY,New York City Dinner Cruise https://t.co/16Kwp6BpMu … #statueofliberty #nyc https://t.co/qLzhqVKiAo
300,'1129074119922855943,2019-05-16 17:20:22,bizmitchell,NYC,"@LibertyMutual, it was an elegant choice to commission Tracy K Smith to write a poem for the opening of… https://t.co/zNBdfLKtHI"
301,'1129070657222905856,2019-05-16 17:06:36,lauraingle,New York,On location inside the brand new #statueofliberty museum which opens today! Check out the original torch Lady Liber… https://t.co/mj1h46PhQe
302,'1129069131054112768,2019-05-16 17:00:32,IPSNYC,"New York, NY","There is now a #StatueOfLiberty Museum! Opening Today! visitors will be able to learn about her history, how she go… https://t.co/LPJl3WPrQ5"
303,'1129067219466489856,2019-05-16 16:52:56,ABKLawNYC,"New York, NY","Have you visited @StatueEllisFdn ? #StatueofLiberty 
#NYC #NewYork #LibertyIsland https://t.co/xrvc1GHRyl"
304,'1129067158925991937,2019-05-16 16:52:42,RKofLammerspiel,,They renovated the #StatueofLibertyMuseum – did the #MoronInChief have the famous plaque removed? https://t.co/cOzUL9SIUE
305,'1129066930575413250,2019-05-16 16:51:47,AboundInFaith,,"Sooo Miraculous and Lovely 😍

I don't think I could have timed this photo any better.... God is God! Pic taken from… https://t.co/YkVLZvwgeH"
306,'1129065953805754368,2019-05-16 16:47:55,Boptilyapop,"Novato,Ca. 94945","Must be the #StatueofLiberty sitting out there in the harbor in New York is inscribed with, “bring me only your ski… https://t.co/ai7KoNn5ei"
307,'1129064812829446146,2019-05-16 16:43:23,AliHasa_n,,"PARIS

- Founded in 3rd century BC

- Originally named '#Lutetia'

- #EiffelTower meant to be temporary exhibit for… https://t.co/kH903XZNeC"
308,'1129058627095019525,2019-05-16 16:18:48,msnappa,"New York, USA",Water ferry from #Brooklyn to #Manhattan by way of #EllisIsland #statueofliberty https://t.co/HcfhIKncgK
309,'1129058588138319872,2019-05-16 16:18:38,GSarafan,"Jersey City, NJ","Whenever I am asked to go to court in Staten Island I always say ""yes."" It's a pain to get to but the ferry ride ba… https://t.co/acGwMKf17p"
310,'1129057049206247425,2019-05-16 16:12:32,joeyph1,,"One of the three-existing #statueofliberty  in #Gibara, #Cuba. October 10, 1915. Carrara #marble. Made in #Italy. T… https://t.co/rm7H3DKrGn"
311,'1129055281542045696,2019-05-16 16:05:30,MonsyAlvarado,Woodland Park,The #StatueofLibertyMuseum is now open to public after symbolic ribbon cutting. https://t.co/vMLaZTswmM
312,'1129054062786338816,2019-05-16 16:00:40,NYCommTrust,New York City,"Last night, two of our VPs got to visit the newly opened #StatueofLibertyMuseum. Here's @mccrthykrr and… https://t.co/DrI2J02qU7"
313,'1129053740000923648,2019-05-16 15:59:23,TalkingAsia,"Melbourne, Australia",#StatueofLiberty $100M museum opened this week after 2 years of construction.    The news reminded me of my time at… https://t.co/7EBsX4jKMb
314,'1129051368088571908,2019-05-16 15:49:57,ESIDesign,"New York, NY","“Wave goodnight to the lady”, Deputy Director of the #NPS recalls hearing from his mom growing up on… https://t.co/cU3k8GDv75"
315,'1129050565919543297,2019-05-16 15:46:46,ESIDesign,"New York, NY","#NYC’s 109th Mayor,@BilldeBlasio is here to speak about the opening of the #StatueOfLibertyMuseum -
“We think of th… https://t.co/rCM2UhMUiV"
316,'1129048783675908096,2019-05-16 15:39:41,WorkAtLiberty,"Boston, MA","Today, as we celebrate the opening of the #StatueofLibertyMuseum, U.S. Poet Laureate Tracy K. Smith has written a p… https://t.co/ApH8A3yM0n"
317,'1129048245718667265,2019-05-16 15:37:33,LisaAcquaire,,"Diane von Furstenberg, Chairperson of The Statue of Liberty Museum Campaign, reflects on her journey with the proje… https://t.co/LSddD31bB4"
318,'1129048117259714560,2019-05-16 15:37:02,MonsyAlvarado,Woodland Park,New York City Mayor Bill Deblasio speaks at dedication ceremony for new #StatueofLibertyMuseum https://t.co/aiEajQbS3l
319,'1129047482472837124,2019-05-16 15:34:31,ESIDesign,"New York, NY",“She is the American Dream” - @DVF says of the #StatueofLiberty at the opening of the #StatueofLibertyMuseum which… https://t.co/eCmeqyT4sm
320,'1129047408971853825,2019-05-16 15:34:13,NBCproducer,New York,Behind the scenes at the #StatueofLibertyMuseum opening ceremonies. #NYC https://t.co/bLHYydytnQ
321,'1129047287966195712,2019-05-16 15:33:44,LisaAcquaire,,President and CEO of The Statue of Liberty Museum - Ellis Island Foundation Stephen Brigantine quotes Barack Obama… https://t.co/mOBtduKs0U
322,'1129046838882050053,2019-05-16 15:31:57,ESIDesign,"New York, NY","The #StatueofLibertyMuseum’s Godmother, @DVF herself is greeted with a standing ovation! 
#LibertyIsland… https://t.co/5PHdz7KrBQ"
323,'1129046708523065344,2019-05-16 15:31:26,EarthCam,"Upper Saddle River, NJ",The #StatueofLibertyMuseum opens to the public today! Take a look back through the entire #construction process wit… https://t.co/ZQlv9BmZpP
324,'1129045246086717446,2019-05-16 15:25:37,ESIDesign,"New York, NY","Stephen Briganti, from @StatueEllisFdn reads a celebratory message from former President @BarackObama about the ope… https://t.co/uxwabxzBYy"
325,'1129044034616549376,2019-05-16 15:20:49,ESIDesign,"New York, NY",“Here at the new museum we can be sure that the story of Liberty can continue to be told” - Albert Ellis of… https://t.co/N6XzaMVwCJ
326,'1129043638741348353,2019-05-16 15:19:14,ESIDesign,"New York, NY",John Piltzecker welcomes the guests on #LibertyIsland for the official dedication of the #StatueofLibertyMuseum and… https://t.co/409b3pBFmK
327,'1129042640987709440,2019-05-16 15:15:16,ESIDesign,"New York, NY","To open the #StatueofLibertyMuseum , the Manhattan Girls Chorus sings a beautiful medley. 🎶We are the light of the… https://t.co/qYBg8RiOp8"
328,'1129041998835605504,2019-05-16 15:12:43,telehistory,London,"Inside the new #StatueofLibertyMuseum, where visitors can see the original 1886 torch - replaced in the 1980s - up-… https://t.co/QsF2PcGNQW"
329,'1129041710460411905,2019-05-16 15:11:35,MonsyAlvarado,Woodland Park,Singing launched a Dedication ceremony happening now of new #StatueofLibertyMuseum. https://t.co/2h61J6MA6W
330,'1129041407778447360,2019-05-16 15:10:22,Trendolizer,,Trump skips #StatueofLiberty museum opening that celebrates immigrants #America https://t.co/dVR3TRd9GO https://t.co/aoO80gjiHJ
331,'1129040522411163649,2019-05-16 15:06:51,hadassamalia,israel,Soaking it all in ! I love this city 🗽 #sunshine #nyc #statueofliberty #batterypark #newyork #soakupthesun… https://t.co/nDWkT5i2IB
332,'1129040084970426368,2019-05-16 15:05:07,FootwearNews,"New York, NY",See the A-listers who turned out for the #StatueofLibertyMuseum opening: https://t.co/q3MQNq3GMj https://t.co/im0rlyXlVn
333,'1129040009078743043,2019-05-16 15:04:49,MelodyeShore,Southern California,"@Oprah Such an emotional experience, to see her up close, and to reflect on the ideals she represents. I cried when… https://t.co/GffKvjSYsJ"
334,'1129039182532423681,2019-05-16 15:01:32,Irving_Berlin,"New York, NY",“It’s a lovely day today!” #IrvingBerlin #StatueofLibertyMuseum https://t.co/4UJUvUX07N
335,'1129038954026741761,2019-05-16 15:00:37,JimByersTravel,"ÜT: 43.724882,-79.471653",Great week for #NewYorkCity. Awesome looking #TWAHotel (photo) opened yesterday. So did new @EmpireOutlets on State… https://t.co/hA8DibNPv2
336,'1129036101941891073,2019-05-16 14:49:17,EagleTransferCo,New York City,"The Statue of Liberty Museum, a 26,000-square-foot exhibition space exploring Lady Liberty's history and influence,… https://t.co/ZhCfbXKAMc"
337,'1129034762289655813,2019-05-16 14:43:58,TimmyVallas,,"This is awesome let freedom ring with #LoveAndStuff not #hate 
@Oprah #StatueofLibertyMuseum https://t.co/T3T9uDyRCD"
338,'1129034682530537472,2019-05-16 14:43:39,1ZenWoman,"ABQ, NM",@JeffBezos @VelshiRuhle Celebrate the life of a 16 yr old Cuban immigrant who earned a scholarship to U of Albuquer… https://t.co/wBXq9kz5qt
339,'1129032078950055939,2019-05-16 14:33:18,Damn_Matthew_,,"2018 has been a great year btw.
 #ny #StatueofLiberty #f4f https://t.co/pksPg9aBov"
340,'1129031785122340866,2019-05-16 14:32:08,FootwearNews,"New York, NY",.@Oprah does the monochromatic trend in head-to-toe white a the opening ceremony for the #StatueofLibertyMuseum: https://t.co/6gLJcuHflQ
341,'1129028009565085696,2019-05-16 14:17:08,luke_hulce,"Washington, USA","Yea, verily doth liberty swear at the vile nature of it's unruly citizens that cast it into furthest abandon so has… https://t.co/HzEG0eEg8u"
342,'1129027906804621313,2019-05-16 14:16:43,bizmitchell,NYC,Congratulations to @DVF for making a magnificent new #StatueofLibertyMuseum a reality and to the @StatueEllisNPS an… https://t.co/ysyNMwqHiw
343,'1129027252572827648,2019-05-16 14:14:07,JoanMcCarthy7,"Los Angeles, CA; Charlotte, NC","Just a little visit to #nyc to brighten a gloomy day 

#birthdaycruise for my big 5yr old! 
#minilandusa… https://t.co/GOkakA7Uax"
344,'1129025765373284353,2019-05-16 14:08:13,heyiworkedthere,,458 #statueofliberty🗽 #statueofliberty @ Liberty Island https://t.co/gUwWm9t73j
345,'1129025741113442306,2019-05-16 14:08:07,AndreasBoos,USA,"Statue of Liberty Museum opening draws star-studded billionaire crowd
// #StatueofLibertyMuseum // https://t.co/cPiKjvMhpj"
346,'1129023028791250951,2019-05-16 13:57:20,acoustiguide,,It's finally here! @StatueEllisNPS @StatueEllisFdn #StatueofLibertyMuseum opening day!  Pick up an audio tour in on… https://t.co/lO3KbuDDEY
347,'1129022355873910785,2019-05-16 13:54:40,SandyHookCenTer,"Newtown, CT., New York, NY.","@Oprah #StatueofLibertyMuseum 

You get a Dream

You get a Dream

You get a Dream

You get a Dream

You get a Dream

You get a Dream"
348,'1129019602233712640,2019-05-16 13:43:43,Museumptnrs,,Anyone visiting new #StatueofLibertyMuseum please let me know how it rates re: #accessibility. I helped #exhibition… https://t.co/gXfJWNAEwu
349,'1129016012727291904,2019-05-16 13:29:28,Irving_Berlin,"New York, NY","“Nothing but blue skies from now on.”

It’s a lovely day to celebrate @Irving_Berlin and the #StatueofLibertyMuseum… https://t.co/iasYcbZBB5"
350,'1129014965359259648,2019-05-16 13:25:18,50ShadesoGreene,B,"I wish I could say this was MY image. I am proud to say, however, this is my DAUGHTER'S capture! I love this shot.… https://t.co/nWGZWiXk2L"
351,'1129014321101647873,2019-05-16 13:22:44,LisaAcquaire,,Getting ready for the dedication of the new museum!  #StatueofLibertyMuseum https://t.co/ZgCfWxIvqH
352,'1129014167313235968,2019-05-16 13:22:08,MsSugarpie,,@Oprah It's in New Jersey #StatueOfLiberty
353,'1129010611113873408,2019-05-16 13:08:00,APEntertainment,,‘FREEDOM FOR EVERYBODY’: @Oprah Winfrey made her first visit to the #StatueofLiberty to celebrate the opening of th… https://t.co/DuPCyr33eI
354,'1129010605195767808,2019-05-16 13:07:58,A_Heath2016,,Trump Immigration Plan Emphasizes Immigrants’ Skills Over Family Ties https://t.co/NX841FxSQP like the words inscri… https://t.co/HU0uJ97Ltw
355,'1129009986556841984,2019-05-16 13:05:31,GradyKeefe,"New York, NY",Last night @HillaryClinton attended the opening of the beautiful new #StatueofLibertyMuseum. Such an inspiring sigh… https://t.co/c3xqpirrTu
356,'1129008840362663937,2019-05-16 13:00:58,LibertyMutual,"Boston, MA","Today, as we celebrate the opening of the #StatueofLibertyMuseum, U.S. Poet Laureate Tracy K. Smith has written a p… https://t.co/zwMMhfRJJs"
357,'1129008649538560000,2019-05-16 13:00:12,ModularGenius,USA,https://t.co/RH6iOYWw79 The new $100 million Statue of Liberty Museum opens on Liberty Island in New York Harbor. W… https://t.co/4mDk8NYXnR
358,'1129004752971411456,2019-05-16 12:44:43,jphoganorg,jph@jphogan.org,"#NYC #SocialMedia #ThursdayMotivation ~ #photography of #April1 share:

#PoetJPHogan #photographer #photos #photo… https://t.co/h5YTEHXuL2"
359,'1129003807239745537,2019-05-16 12:40:58,PaverartLLC,"New Jersey, USA","#ladyliberty by #paverart
Imagine. Create. Beautify. 
#hardscapebrotherhood #patio #statueofliberty… https://t.co/oUnRGbCAku"
360,'1129003798867992576,2019-05-16 12:40:56,TheConster,nyc,#aboutlastnight //// #torch #museum #statueofliberty #freedom #nyc @ Statue of Liberty National Monument https://t.co/vA7Un1fjc5
361,'1129003425985785856,2019-05-16 12:39:27,PSYCHICTWINS,"Los Angeles, Ca",@JeffBezos Blast from the past! We remember performing with Bob Hope and Pavarotti at The Stars Shine for Liberty G… https://t.co/s91Vq8y6wr
362,'1129003024691675141,2019-05-16 12:37:51,Jscott1145,"Georgia, USA","Amazingly beautiful, but wow does this show the elite side of America. Very few POC the diversity scale was almost… https://t.co/IgQbZaUwzk"
363,'1129002272804020224,2019-05-16 12:34:52,mommynearestnyc,"New York, NY",Get a first look at the brand-new #StatueofLibertyMuseum. https://t.co/QYeZqQGfhP @StatueEllisFdn
364,'1129000814654181378,2019-05-16 12:29:04,LottieJoiner,,"""Our ancestors died for freedom, and lived for freedom. We must fight to preserve it,"" @Oprah #StatueofLibertyMuseum #Freedom"
365,'1128999488432070657,2019-05-16 12:23:48,k72ndst,"Upper West Side, New York City",Inside the new #StatueofLibertyMuseum I got a sneak peek tour with @GAofNYC Have a look at my report and videos fro… https://t.co/HpUgz08PjF
366,'1128999107895451650,2019-05-16 12:22:17,k72ndst,"Upper West Side, New York City",Sneak peek of #StatueofLibertyMuseum with my videos &amp; photos. Have a look inside @StatueEllisNPS @StatueEllisFdn… https://t.co/8NdTUPNTpL
367,'1128997285352955907,2019-05-16 12:15:03,DiningTraveler,"Washington, DC","Some exciting #NewYork news for the day! #StatueofLibertyMuseum ""New Statue of Liberty Museum Opens This Week"" via… https://t.co/J36UjAr9US"
368,'1128994795001667585,2019-05-16 12:05:09,EuroSavant,,"Website for #France State media describes delights of brand-new #StatueofLiberty museum, but fails to note irony ho… https://t.co/2KZ0rcWoTA"
369,'1128994511227478016,2019-05-16 12:04:01,FreeSeedFilms,London,#Rare #Shot of the #statueofliberty from #Above is that an 11 point #illuminati #Star there? #Nonspiracy https://t.co/NjwlZdD0M8
370,'1128990618322178048,2019-05-16 11:48:33,k72ndst,"Upper West Side, New York City",I guess my prediction was wrong #POTUS would go to open #StatueofLibertyMuseum but there’s still time this morning.… https://t.co/e27zkrGkAe
371,'1128988894161199104,2019-05-16 11:41:42,CleoPhat,,The new Statue of Liberty Museum is finally opening today. Who's going? https://t.co/atYzt33Ab5… https://t.co/fNo9AuBBun
372,'1128987847946588161,2019-05-16 11:37:33,jfortenberry01,Webster Texas,"The Statue of Liberty while she was under construction in Paris, France back in 1884.
#LadyLiberty #Paris… https://t.co/JPPwwkPQoN"
373,'1128982063258963969,2019-05-16 11:14:34,StatueEllisFdn,"New York, NY USA",Opening at noon today! #StatueofLibertyMuseum 🗽🇺🇸 https://t.co/LS5Po0eeMT
374,'1128980412397543425,2019-05-16 11:08:00,MetroFocus,"New York, NY","New #StatueofLibertyMuseum Illuminates a Forgotten History
https://t.co/vPS5NMaO05"
375,'1128979957231890433,2019-05-16 11:06:11,Travel_MSW,"AZx3, Diné Land, MN, OH","My cousin Marquina's (the cousin who did the TedTalk/air guitar/writer) husband-- Dan, is an architect that worked… https://t.co/wnV4GBh9U1"
376,'1128969708387164161,2019-05-16 10:25:28,hrhwe1032,"New York, NY","New Museum #StatueOfLibertyMuseum #USA 

 https://t.co/r3LvPVk1ng"
377,'1128964557316116481,2019-05-16 10:05:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@JeremyPalmer7… https://t.co/xnDG78z0E9"
378,'1128959524780544000,2019-05-16 09:45:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@TheRealJapan1… https://t.co/dJfauDBQky"
379,'1128959270794358785,2019-05-16 09:43:59,HillaryPix,,"Hillary in front of the the original torch from the Statue of Liberty, at the opening of the #StatueofLibertyMuseum… https://t.co/YAsACik2Mq"
380,'1128955750548692993,2019-05-16 09:30:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@hunthertornado… https://t.co/oj02FAiQrj"
381,'1128953630902628353,2019-05-16 09:21:35,BU2FullProject,,"Top story: @Oprah: 'Up close with Lady Liberty🗽  #StatueofLibertyMuseum ' https://t.co/6jQNVBXgW7, see more https://t.co/C3ZEbk9e5E"
382,'1128951974341226496,2019-05-16 09:15:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@Bribis17🇻🇪… https://t.co/RnQaANjylK"
383,'1128949458052370432,2019-05-16 09:05:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@HiClassMag… https://t.co/C96tpp795L"
384,'1128944428029136898,2019-05-16 08:45:01,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island n #NewYork
Story and Video on Twitter on Friday May 17,2019
@by_Mariaaa 🇧🇷🙏🙏🙏… https://t.co/G65C2g6q7L"
385,'1128940650345443328,2019-05-16 08:30:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@kaluapiscis 🇪🇸… https://t.co/KtPNpCgs7d"
386,'1128936874767073280,2019-05-16 08:15:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@sofia2012… https://t.co/89GIq0pIqu"
387,'1128934358427901952,2019-05-16 08:05:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@Emerfalen 🇦🇪
🇨🇴… https://t.co/7ChupmbVXH"
388,'1128929324952776704,2019-05-16 07:45:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@Raymond_Norman… https://t.co/sslQlav0TI"
389,'1128925825481490432,2019-05-16 07:31:05,GloriaEstefan,"Miami,Fl",AMERICA 🇺🇸🇺🇸🇺🇸🗽🗽🗽❤️❤️❤️ #statueofliberty what an honor to perform tonight at the opening of the Statue of Liberty M… https://t.co/C9PmtFKoBG
390,'1128925550028906497,2019-05-16 07:30:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@castellanosce… https://t.co/zHlRqnOmME"
391,'1128922788553777152,2019-05-16 07:19:01,BarbaraPAuthor,USA,The #StatueOfLiberty surrounded by scaffolding as workers complete the final stages in #Paris. Circa 1885 #OldPhoto… https://t.co/jyqaQKKlmw
392,'1128921775306289152,2019-05-16 07:15:00,trendingwwwandw,"Arizona, USA","🗽🇺🇸
#StatueofLiberty and Ellis Island in #NewYork
Story and Video on Twitter on Friday May 17,2019
@Japan_kenpou 🇯🇵… https://t.co/0IANyBzfIb"
393,'1128918305589399554,2019-05-16 07:01:12,Mr_AlVil,Everywhere ,Up close with Lady Liberty🗽  #StatueofLibertyMuseum https://t.co/0KKpUPppBL
394,'1128905019405811712,2019-05-16 06:08:25,Nkttwebtv,U.S.A,Oprah : Up close with Lady Liberty🗽  #StatueofLibertyMuseum https://t.co/f1y6fvUleK (via Twitter… https://t.co/Bhm49yMgLn
395,'1128904573580537856,2019-05-16 06:06:39,julianna57,New Mexico,Gloria Estefan ❤️ performs #GodBlessAmerica 🎶 at the #StatueOfLiberty Museum Opening Celebration at #EllisIsland in… https://t.co/eHf3Ip9Dxn
396,'1128895518535553028,2019-05-16 05:30:40,justDooDirty,usa,@Oprah Can’t wait to visit the new #StatueofLibertyMuseum Cause if it’s good enough for Oprah &amp; Gayle.. it’s good e… https://t.co/zEEEJrYZCv
397,'1128888530955100160,2019-05-16 05:02:54,iHaveRealEstate,,New York's Statue of Liberty Museum Finally Opens to the Public https://t.co/DPzpBoQDB6 #NewYork #StatueofLiberty #museum
398,'1128883602215845888,2019-05-16 04:43:19,MalikaGhosh,USA,@Oprah what was @HillaryClinton saying? #StatueofLibertyMuseum https://t.co/1QaPZb2Syz
399,'1128882875820957696,2019-05-16 04:40:25,JillyAW,United States/Az/Cal,"@Oprah Was 12 when we took a ferry over to the #statueofliberty. 
Aren't You going up to the head or the flame? 
Do… https://t.co/mHzBlZr3FU"
400,'1128878057568313344,2019-05-16 04:21:17,Oprah,,Up close with Lady Liberty🗽  #StatueofLibertyMuseum https://t.co/cV4mujoWuj
401,'1128875888882442240,2019-05-16 04:12:40,anasof,"Fairfax, VA",Conga Queen @GloriaEstefan with a beautiful rendition of #GodBlessAmerica performing at the @StatueEllisNPS Museum… https://t.co/1nz4aBSKsm
402,'1128875732866936832,2019-05-16 04:12:02,ptlshivakumar12,"Stamford, Connecticut, USA",We have accustomed a mantra #FreedomToExplore #LibertyToRise which has pulled us to #RiseForGood from… https://t.co/mwVfpuv5ZL
